ID,Market,CareTime,DateCreated,StartTime,Hours,TimeOfDay,NurseType,NurseTypeLabel,TimeAccepted,Status,StatusTime,CNA,RN,LPN,Price,SurvivalTime,NoticeGiven,DayOfWeek,DayOfWeekValue,Weekend,MarketNum,Survival/Notice Ratio,StartTimeNorm,HoursNorm,PriceNorm,NoticeGivenNorm,DayOfWeekNorm,MarketNorm
714640,PIT-1,11/1/2018 6:30,10/30/2018 14:02,6,12,DT,Nurse,1,10/30/2018 20:14,Completed,11/1/2018 17:41,0,41.39,28.45,4.14E-05,0.258333333,1.686111111,Thu,4,0,4,0.15321252,0.260869565,0.595572584,0.618315984,0.004561698,0.5,0.6
714642,PIT-1,11/1/2018 14:30,10/30/2018 14:02,14,4,ET,CNA,0,10/31/2018 11:51,Deleted,11/1/2018 10:02,17.51,0,0,0.02055968,0.909027778,2.019444444,Thu,4,0,4,0.450137552,0.608695652,0.425287356,0.634930315,0.005463516,0.5,0.6
714644,PIT-1,11/1/2018 14:30,10/30/2018 14:02,14,8.5,ET,CNA,0,10/30/2018 16:41,Completed,11/1/2018 22:02,17.66,0,0,0.028878822,0.110416667,2.019444444,Thu,4,0,4,0.054676754,0.608695652,0.521072797,0.641666599,0.005463516,0.5,0.6
714646,PIT-1,11/1/2018 14:30,10/30/2018 14:02,14,8.5,ET,Nurse,1,10/30/2018 15:02,Completed,11/1/2018 21:56,0,41.22,28.31,-0.004416881,0.041666667,2.019444444,Thu,4,0,4,0.020632737,0.608695652,0.521072797,0.614705966,0.005463516,0.5,0.6
714658,PIT-1,11/2/2018 6:30,10/30/2018 14:04,6,4,DT,Nurse,1,10/30/2018 20:12,Deleted,11/1/2018 12:10,0,41.26,28.03,-0.007895883,0.255555556,2.684722222,Fri,5,0,4,0.095188826,0.260869565,0.425287356,0.611888903,0.007263395,0.666666667,0.6
714660,PIT-1,11/2/2018 17:00,10/30/2018 14:04,17,6,ET,CNA,0,,Incompleted,11/2/2018 15:53,17.53,0,0,0.021677125,,3.122222222,Fri,5,0,4,0,0.739130435,0.467858663,0.635835147,0.008447031,0.666666667,0.6
714662,PIT-1,11/2/2018 14:30,10/30/2018 14:04,14,8.5,ET,CNA,0,10/31/2018 12:31,Completed,11/2/2018 22:01,17.67,0,0,0.02942841,0.935416667,3.018055556,Fri,5,0,4,0.309940175,0.608695652,0.521072797,0.642111619,0.008165213,0.666666667,0.6
714664,PIT-1,11/2/2018 17:00,10/30/2018 14:04,17,6,ET,CNA,0,11/1/2018 19:20,Incompleted,11/2/2018 15:53,17.73,0,0,0.032712916,2.219444444,3.122222222,Fri,5,0,4,0.710854092,0.739130435,0.467858663,0.644771192,0.008447031,0.666666667,0.6
714682,PIT-1,11/3/2018 15:00,10/30/2018 14:23,15,8,ET,Nurse,1,,Deleted,10/31/2018 8:53,0,38.13,28.29,-0.05144694,0.770833333,4.025694444,Sat,6,1,4,0.191478351,0.652173913,0.51042997,0.576624171,0.010891335,0.833333333,0.6
714684,PIT-1,11/4/2018 15:00,10/30/2018 14:24,15,4,ET,Nurse,1,10/31/2018 19:42,Deleted,11/1/2018 14:25,0,38.42,30.34,-0.015664714,1.220833333,5.025,Sun,7,1,4,0.242951907,0.652173913,0.425287356,0.605598224,0.013594911,1,0.6
714688,PIT-1,11/20/2018 7:00,10/30/2018 14:26,7,8,DT,Nurse,1,10/31/2018 10:58,Completed,11/21/2018 9:28,0,37.1,28.78,-0.060065357,0.855555556,20.69027778,Tue,2,0,4,0.041350608,0.304347826,0.51042997,0.569645553,0.055976613,0.166666667,0.6
714690,PIT-1,11/22/2018 15:00,10/30/2018 14:27,15,8,ET,Nurse,1,11/3/2018 8:12,Deleted,11/8/2018 12:11,0,56.84,39.59,0.275774077,3.739583333,23.02291667,Thu,4,0,4,0.162428739,0.652173913,0.51042997,0.84158586,0.062287462,0.5,0.6
714692,PIT-1,11/27/2018 7:00,10/30/2018 14:27,7,8,DT,Nurse,1,10/30/2018 22:00,Completed,11/27/2018 15:07,0,37.05,28.73,-0.061676889,0.314583333,27.68958333,Tue,2,0,4,0.011361071,0.304347826,0.51042997,0.568340642,0.074912918,0.166666667,0.6
714694,PIT-1,11/29/2018 7:00,10/30/2018 14:28,7,8,DT,Nurse,1,10/30/2018 15:30,Completed,11/29/2018 14:59,0,36.99,28.67,-0.063617206,0.043055556,29.68888889,Thu,4,0,4,0.001450225,0.304347826,0.51042997,0.566769503,0.080321949,0.5,0.6
714740,PIT-1,11/1/2018 7:00,10/30/2018 15:48,7,8,DT,CNA,0,,Deleted,10/31/2018 12:17,15.94,0,0,-0.075909661,0.853472222,1.633333333,Thu,4,0,4,0.522534014,0.304347826,0.51042997,0.556815896,0.00441891,0.5,0.6
714842,PIT-1,10/31/2018 9:00,10/31/2018 5:31,9,7,DT,CNA,0,,Incompleted,10/31/2018 8:05,18.6,0,0,0.077956989,,0.145138889,Wed,3,0,4,0,0.391304348,0.489144317,0.681406816,0.000392667,0.333333333,0.6
714846,PIT-1,11/1/2018 7:00,10/31/2018 5:35,7,8,DT,CNA,0,10/31/2018 12:28,Completed,11/1/2018 14:11,16.22,0,0,-0.057336621,0.286805556,1.059027778,Thu,4,0,4,0.270819672,0.304347826,0.51042997,0.571855101,0.002865152,0.5,0.6
714898,PIT-1,10/31/2018 23:59,10/31/2018 6:59,23,7.02,NT,Nurse,1,,Incompleted,10/31/2018 23:02,0,37.04,24.37,-0.13722693,,0.708333333,Wed,3,0,4,0,1,0.48957003,0.507165273,0.001916364,0.333333333,0.6
714906,PIT-1,10/31/2018 15:00,10/31/2018 7:14,15,8,ET,CNA,0,10/31/2018 7:15,Completed,10/31/2018 22:02,19.59,0,0,0.124553344,0.000694444,0.323611111,Wed,3,0,4,0.002145921,0.652173913,0.51042997,0.719137427,0.000875515,0.333333333,0.6
714914,PIT-1,10/31/2018 17:00,10/31/2018 7:21,17,6,ET,CNA,0,,Incompleted,10/31/2018 16:05,16,0,0,-0.071875,,0.402083333,Wed,3,0,4,0,0.739130435,0.467858663,0.560082894,0.001087818,0.333333333,0.6
714916,PIT-1,10/31/2018 17:00,10/31/2018 7:21,17,6,ET,CNA,0,,Incompleted,10/31/2018 16:05,15.87,0,0,-0.080655325,,0.402083333,Wed,3,0,4,0,0.739130435,0.467858663,0.552973174,0.001087818,0.333333333,0.6
714918,PIT-1,10/31/2018 17:00,10/31/2018 7:21,17,6,ET,CNA,0,,Incompleted,10/31/2018 16:05,16.01,0,0,-0.071205497,,0.402083333,Wed,3,0,4,0,0.739130435,0.467858663,0.560625013,0.001087818,0.333333333,0.6
715046,PIT-1,11/3/2018 15:00,10/31/2018 7:40,15,8,ET,Nurse,1,10/31/2018 8:50,Completed,11/3/2018 22:15,0,37.81,23.74,-0.134640223,0.048611111,3.305555556,Sat,6,1,4,0.014705882,0.652173913,0.51042997,0.509259815,0.008943031,0.833333333,0.6
715168,PIT-1,12/3/2018 8:30,10/31/2018 8:25,8,10.5,DT,Nurse,1,10/31/2018 10:58,Completed,12/3/2018 19:17,0,36.86,24.2,-0.14374559,0.10625,33.00347222,Mon,1,0,4,0.003219358,0.347826087,0.563644104,0.501886898,0.089289405,0,0.6
715174,PIT-1,10/31/2018 14:00,10/31/2018 8:43,14,8,ET,CNA,0,10/31/2018 10:23,Completed,10/31/2018 21:28,19.49,0,0,0.12006157,0.069444444,0.220138889,Wed,3,0,4,0.315457411,0.608695652,0.51042997,0.715500289,0.000595576,0.333333333,0.6
715180,PIT-1,11/3/2018 6:00,10/31/2018 8:46,6,8,DT,Nurse,1,,Deleted,11/2/2018 15:19,0,38.18,26.98,-0.071778787,2.272916667,2.884722222,Sat,6,1,4,0.787915263,0.260869565,0.51042997,0.560160801,0.007804486,0.833333333,0.6
715186,PIT-1,11/4/2018 6:00,10/31/2018 8:47,6,8,DT,Nurse,1,,Deleted,10/31/2018 10:35,0,38.33,30.25,-0.018330501,0.075,3.884027778,Sun,7,1,4,0.019309852,0.260869565,0.51042997,0.603439648,0.010508062,1,0.6
715288,PIT-1,10/31/2018 17:00,10/31/2018 9:32,17,5.5,ET,CNA,0,,Incompleted,10/31/2018 16:04,18.39,0,0,0.06742795,,0.311111111,Wed,3,0,4,0,0.739130435,0.457215837,0.672881104,0.000841697,0.333333333,0.6
715290,PIT-1,10/31/2018 17:00,10/31/2018 9:32,17,5.5,ET,CNA,0,,Incompleted,10/31/2018 16:04,18.6,0,0,0.077956989,,0.311111111,Wed,3,0,4,0,0.739130435,0.457215837,0.681406816,0.000841697,0.333333333,0.6
715292,PIT-1,10/31/2018 23:59,10/31/2018 9:32,23,7.5,NT,CNA,0,,Incompleted,10/31/2018 23:02,18.57,0,0,0.076467421,,0.602083333,Wed,3,0,4,0,1,0.499787143,0.680200663,0.001628909,0.333333333,0.6
715294,PIT-1,10/31/2018 23:59,10/31/2018 9:32,23,7.5,NT,CNA,0,,Incompleted,10/31/2018 23:02,18.46,0,0,0.070964247,,0.602083333,Wed,3,0,4,0,1,0.499787143,0.675744561,0.001628909,0.333333333,0.6
715302,PIT-1,11/2/2018 7:00,10/31/2018 9:47,7,12,DT,Nurse,1,,Deleted,11/1/2018 11:34,0,40.02,32.31,0.034465564,1.074305556,1.884027778,Fri,5,0,4,0.570217472,0.304347826,0.595572584,0.646190369,0.005097152,0.666666667,0.6
715436,PIT-1,11/2/2018 14:00,10/31/2018 10:17,14,8,ET,CNA,0,,Deleted,10/31/2018 16:22,17.07,0,0,-0.004686585,0.253472222,2.154861111,Fri,5,0,4,0.117628102,0.608695652,0.51042997,0.614487578,0.005829879,0.666666667,0.6
715438,PIT-1,11/2/2018 14:00,10/31/2018 10:17,14,8,ET,CNA,0,,Deleted,10/31/2018 16:22,16.83,0,0,-0.019013666,0.253472222,2.154861111,Fri,5,0,4,0.117628102,0.608695652,0.51042997,0.602886466,0.005829879,0.666666667,0.6
715440,PIT-1,11/3/2018 6:00,10/31/2018 10:19,6,8,DT,CNA,0,10/31/2018 10:19,Completed,11/3/2018 13:11,16,0,0,-0.071875,0,2.820138889,Sat,6,1,4,0,0.260869565,0.51042997,0.560082894,0.007629759,0.833333333,0.6
715442,PIT-1,11/3/2018 6:00,10/31/2018 10:19,6,8,DT,CNA,0,,Deleted,11/1/2018 14:26,16.79,0,0,-0.021441334,1.171527778,2.820138889,Sat,6,1,4,0.415414922,0.260869565,0.51042997,0.600920703,0.007629759,0.833333333,0.6
715444,PIT-1,11/3/2018 6:00,10/31/2018 10:19,6,8,DT,CNA,0,,Deleted,11/1/2018 14:26,16.95,0,0,-0.01179941,1.171527778,2.820138889,Sat,6,1,4,0.415414922,0.260869565,0.51042997,0.608728088,0.007629759,0.833333333,0.6
715446,PIT-1,11/3/2018 6:00,10/31/2018 10:19,6,8,DT,CNA,0,,Deleted,11/1/2018 14:26,16.91,0,0,-0.014192785,1.171527778,2.820138889,Sat,6,1,4,0.415414922,0.260869565,0.51042997,0.606790093,0.007629759,0.833333333,0.6
715448,PIT-1,11/3/2018 6:00,10/31/2018 10:19,6,8,DT,CNA,0,,Deleted,11/1/2018 14:26,16.89,0,0,-0.015393724,1.171527778,2.820138889,Sat,6,1,4,0.415414922,0.260869565,0.51042997,0.605817653,0.007629759,0.833333333,0.6
715450,PIT-1,11/3/2018 14:00,10/31/2018 10:19,14,8,ET,CNA,0,,Deleted,11/1/2018 16:03,16.89,0,0,-0.015393724,1.238888889,3.153472222,Sat,6,1,4,0.392865008,0.608695652,0.51042997,0.605817653,0.008531577,0.833333333,0.6
715452,PIT-1,11/3/2018 14:00,10/31/2018 10:19,14,8,ET,CNA,0,,Deleted,11/2/2018 17:18,16.98,0,0,-0.010011779,2.290972222,3.153472222,Sat,6,1,4,0.726491962,0.608695652,0.51042997,0.610175592,0.008531577,0.833333333,0.6
715454,PIT-1,11/3/2018 14:00,10/31/2018 10:19,14,8,ET,CNA,0,,Deleted,11/1/2018 14:27,17.01,0,0,-0.008230453,1.172222222,3.153472222,Sat,6,1,4,0.37172429,0.608695652,0.51042997,0.611617991,0.008531577,0.833333333,0.6
715456,PIT-1,11/3/2018 14:00,10/31/2018 10:19,14,8,ET,CNA,0,,Deleted,10/31/2018 15:32,16.84,0,0,-0.018408551,0.217361111,3.153472222,Sat,6,1,4,0.068927549,0.608695652,0.51042997,0.603376448,0.008531577,0.833333333,0.6
715458,PIT-1,11/3/2018 14:00,10/31/2018 10:19,14,8,ET,CNA,0,,Deleted,11/1/2018 14:26,16.98,0,0,-0.010011779,1.171527778,3.153472222,Sat,6,1,4,0.371504074,0.608695652,0.51042997,0.610175592,0.008531577,0.833333333,0.6
715460,PIT-1,11/3/2018 17:00,10/31/2018 10:19,17,5,ET,Nurse,1,,Incompleted,11/3/2018 16:01,0,37.4,24.93,-0.120441292,,3.278472222,Sat,6,1,4,0,0.739130435,0.44657301,0.52075716,0.008869759,0.833333333,0.6
715462,PIT-1,11/3/2018 22:00,10/31/2018 10:21,22,8,NT,CNA,0,10/31/2018 13:49,Completed,11/4/2018 6:04,17.07,0,0,-0.004686585,0.144444444,3.485416667,Sat,6,1,4,0.041442518,0.956521739,0.51042997,0.614487578,0.009429638,0.833333333,0.6
715464,PIT-1,11/3/2018 22:00,10/31/2018 10:21,22,8,NT,CNA,0,,Deleted,11/1/2018 14:27,16.86,0,0,-0.017200474,1.170833333,3.485416667,Sat,6,1,4,0.335923491,0.956521739,0.51042997,0.604354668,0.009429638,0.833333333,0.6
715466,PIT-1,11/3/2018 22:00,10/31/2018 10:21,22,8,NT,CNA,0,,Deleted,11/1/2018 14:27,16.96,0,0,-0.01120283,1.170833333,3.485416667,Sat,6,1,4,0.335923491,0.956521739,0.51042997,0.609211159,0.009429638,0.833333333,0.6
715468,PIT-1,11/3/2018 22:00,10/31/2018 10:21,22,8,NT,Nurse,1,,Deleted,11/1/2018 14:27,0,37.62,25.85,-0.100316776,1.170833333,3.485416667,Sat,6,1,4,0.335923491,0.956521739,0.51042997,0.537052647,0.009429638,0.833333333,0.6
715470,PIT-1,11/3/2018 18:00,10/31/2018 10:21,18,12,NT,Nurse,1,,Deleted,11/1/2018 15:19,0,37.47,25,-0.117930298,1.206944444,3.31875,Sat,6,1,4,0.363674409,0.782608696,0.595572584,0.522790395,0.008978728,0.833333333,0.6
715472,PIT-1,11/3/2018 22:00,10/31/2018 10:23,22,8,NT,Nurse,1,,Deleted,11/1/2018 16:01,0,37.34,25.72,-0.107470754,1.234722222,3.484027778,Sat,6,1,4,0.354395057,0.956521739,0.51042997,0.531259834,0.00942588,0.833333333,0.6
715476,PIT-1,11/4/2018 6:00,10/31/2018 10:26,6,8,DT,CNA,0,11/1/2018 16:50,Completed,11/4/2018 14:20,16.84,0,0,-0.018408551,1.266666667,3.815277778,Sun,7,1,4,0.331998544,0.260869565,0.51042997,0.603376448,0.010322062,1,0.6
715478,PIT-1,11/4/2018 6:00,10/31/2018 10:26,6,8,DT,CNA,0,,Deleted,11/1/2018 14:29,16.88,0,0,-0.015995261,1.16875,3.815277778,Sun,7,1,4,0.306334183,0.260869565,0.51042997,0.605330569,0.010322062,1,0.6
715480,PIT-1,11/4/2018 6:00,10/31/2018 10:26,6,8,DT,CNA,0,,Deleted,11/2/2018 17:20,16.77,0,0,-0.022659511,2.2875,3.815277778,Sun,7,1,4,0.59956316,0.260869565,0.51042997,0.599934305,0.010322062,1,0.6
715482,PIT-1,11/4/2018 6:00,10/31/2018 10:26,6,8,DT,Nurse,1,,Deleted,11/1/2018 14:30,0,37.56,25.79,-0.102401038,1.169444444,3.815277778,Sun,7,1,4,0.306516199,0.260869565,0.51042997,0.535364951,0.010322062,1,0.6
715484,PIT-1,11/4/2018 6:00,10/31/2018 10:26,6,8,DT,Nurse,1,,Deleted,11/1/2018 14:30,0,37.36,25.29,-0.114718368,1.169444444,3.815277778,Sun,7,1,4,0.306516199,0.260869565,0.51042997,0.525391201,0.010322062,1,0.6
715486,PIT-1,11/4/2018 14:00,10/31/2018 10:26,14,8,ET,CNA,0,,Deleted,11/1/2018 14:29,16.86,0,0,-0.017200474,1.16875,4.148611111,Sun,7,1,4,0.28172079,0.608695652,0.51042997,0.604354668,0.01122388,1,0.6
715488,PIT-1,11/4/2018 14:00,10/31/2018 10:26,14,8,ET,CNA,0,,Deleted,11/1/2018 14:30,16.83,0,0,-0.019013666,1.169444444,4.148611111,Sun,7,1,4,0.281888182,0.608695652,0.51042997,0.602886466,0.01122388,1,0.6
715490,PIT-1,11/4/2018 14:00,10/31/2018 10:26,14,8,ET,CNA,0,,Deleted,11/1/2018 14:29,16.87,0,0,-0.01659751,1.16875,4.148611111,Sun,7,1,4,0.28172079,0.608695652,0.51042997,0.604842908,0.01122388,1,0.6
715492,PIT-1,11/4/2018 14:00,10/31/2018 10:26,14,8,ET,CNA,0,,Deleted,11/2/2018 17:20,16.87,0,0,-0.01659751,2.2875,4.148611111,Sun,7,1,4,0.551389354,0.608695652,0.51042997,0.604842908,0.01122388,1,0.6
715494,PIT-1,11/4/2018 14:00,10/31/2018 10:26,14,8,ET,CNA,0,,Deleted,11/2/2018 17:19,16.8,0,0,-0.020833333,2.286805556,4.148611111,Sun,7,1,4,0.551221962,0.608695652,0.51042997,0.601413022,0.01122388,1,0.6
715496,PIT-1,11/4/2018 14:00,10/31/2018 10:26,14,8,ET,Nurse,1,,Deleted,11/1/2018 14:30,0,37.43,25.66,-0.106944139,1.169444444,4.148611111,Sun,7,1,4,0.281888182,0.608695652,0.51042997,0.531686252,0.01122388,1,0.6
715498,PIT-1,11/4/2018 14:00,10/31/2018 10:26,14,8,ET,Nurse,1,,Deleted,11/1/2018 14:30,0,37.55,25.78,-0.102749183,1.169444444,4.148611111,Sun,7,1,4,0.281888182,0.608695652,0.51042997,0.535083046,0.01122388,1,0.6
715500,PIT-1,11/4/2018 22:00,10/31/2018 10:27,22,8,NT,Nurse,1,,Deleted,11/1/2018 16:05,0,37.52,25.75,-0.103794938,1.234722222,4.48125,Sun,7,1,4,0.275530761,0.956521739,0.51042997,0.534236264,0.01212382,1,0.6
715502,PIT-1,11/4/2018 22:00,10/31/2018 10:27,22,8,NT,Nurse,1,,Deleted,11/1/2018 14:31,0,37.66,25.89,-0.09893164,1.169444444,4.48125,Sun,7,1,4,0.260963893,0.956521739,0.51042997,0.538174237,0.01212382,1,0.6
715504,PIT-1,11/4/2018 6:00,10/31/2018 10:34,6,8,DT,Nurse,1,11/2/2018 9:35,Deleted,11/2/2018 15:23,0,38.21,30.13,-0.021906727,1.959027778,3.809722222,Sun,7,1,4,0.51421801,0.260869565,0.51042997,0.600543859,0.010307032,1,0.6
715506,PIT-1,11/4/2018 15:00,10/31/2018 10:34,15,7,ET,Nurse,1,,Incompleted,11/4/2018 18:27,0,38.13,30.05,-0.024304866,,4.184722222,Sun,7,1,4,0,0.652173913,0.489144317,0.598602006,0.011321577,1,0.6
715510,PIT-1,11/4/2018 14:00,10/31/2018 10:36,14,8,ET,CNA,0,10/31/2018 10:36,Completed,11/4/2018 21:58,18.01,0,0,0.047751249,0,4.141666667,Sun,7,1,4,0,0.608695652,0.51042997,0.656948228,0.011205092,1,0.6
715512,PIT-1,11/4/2018 14:00,10/31/2018 10:36,14,8,ET,CNA,0,11/1/2018 1:20,Completed,11/4/2018 21:59,19.56,0,0,0.123210634,0.613888889,4.141666667,Sun,7,1,4,0.148222669,0.608695652,0.51042997,0.71805019,0.011205092,1,0.6
715572,PIT-1,10/31/2018 23:00,10/31/2018 10:53,23,8,NT,CNA,0,10/31/2018 10:55,Completed,11/1/2018 6:03,18.46,0,0,0.070964247,0.001388889,0.504861111,Wed,3,0,4,0.002751032,1,0.51042997,0.675744561,0.001365879,0.333333333,0.6
715606,PIT-1,11/18/2018 15:00,10/31/2018 11:06,15,8,ET,Nurse,1,,Deleted,11/7/2018 12:46,0,38.42,30.34,-0.015664714,7.069444444,18.1625,Sun,7,1,4,0.389233004,0.652173913,0.51042997,0.605598224,0.049137824,1,0.6
715608,PIT-1,11/5/2018 9:00,10/31/2018 11:07,9,10,DT,Nurse,1,,Incompleted,11/5/2018 9:08,0,40.45,32.53,0.043065145,,4.911805556,Mon,1,0,4,0,0.391304348,0.553001277,0.653153735,0.013288668,0,0.6
715634,PIT-1,11/6/2018 7:00,10/31/2018 11:30,7,8,DT,CNA,0,11/2/2018 7:02,Completed,11/6/2018 15:03,16.13,0,0,-0.063236206,1.813888889,5.8125,Tue,2,0,4,0.312066906,0.304347826,0.51042997,0.567078012,0.015725456,0.166666667,0.6
715764,PIT-1,10/31/2018 23:59,10/31/2018 13:07,23,7,NT,Nurse,1,,Incompleted,10/31/2018 23:02,0,42.56,26.46,-0.011838681,,0.452777778,Wed,3,0,4,0,1,0.489144317,0.608696289,0.00122497,0.333333333,0.6
715834,PIT-1,11/4/2018 6:30,10/31/2018 15:13,6,8,DT,CNA,0,11/3/2018 10:51,Completed,11/8/2018 14:57,16.05,0,0,-0.068535826,2.818055556,3.636805556,Sun,7,1,4,0.774871109,0.260869565,0.51042997,0.562786734,0.009839213,1,0.6
715836,PIT-1,11/4/2018 9:00,10/31/2018 15:13,9,5.5,DT,CNA,0,11/1/2018 4:21,Incompleted,11/4/2018 9:23,16.15,0,0,-0.061919505,0.547222222,3.740972222,Sun,7,1,4,0.146278077,0.391304348,0.457215837,0.568144188,0.010121032,1,0.6
715838,PIT-1,11/4/2018 14:30,10/31/2018 15:13,14,8,ET,CNA,0,10/31/2018 15:13,Completed,11/4/2018 22:35,15.61,0,0,-0.098654709,0,3.970138889,Sun,7,1,4,0,0.608695652,0.51042997,0.538398477,0.010741032,1,0.6
715840,PIT-1,11/4/2018 18:00,10/31/2018 15:13,18,4.5,ET,CNA,0,11/1/2018 18:19,Completed,11/4/2018 22:32,16.1,0,0,-0.065217391,1.129166667,4.115972222,Sun,7,1,4,0.274337776,0.782608696,0.435930183,0.565473781,0.011135577,1,0.6
715842,PIT-1,11/4/2018 14:30,10/31/2018 15:13,14,8,ET,Nurse,1,,Incompleted,11/4/2018 18:30,0,36.86,24.12,-0.145246076,,3.970138889,Sun,7,1,4,0,0.608695652,0.51042997,0.500671905,0.010741032,1,0.6
715844,PIT-1,11/4/2018 14:30,10/31/2018 15:13,14,8,ET,Nurse,1,,Incompleted,11/4/2018 18:30,0,36.95,23.45,-0.156243473,,3.970138889,Sun,7,1,4,0,0.608695652,0.51042997,0.491766949,0.010741032,1,0.6
715846,PIT-1,11/5/2018 14:30,10/31/2018 15:13,14,8,ET,CNA,0,11/2/2018 15:40,Completed,11/5/2018 22:36,15.09,0,0,-0.136514248,2.01875,4.970138889,Mon,1,0,4,0.406175772,0.608695652,0.51042997,0.507742355,0.013446486,0,0.6
715850,PIT-1,11/5/2018 14:30,10/31/2018 15:13,14,8,ET,CNA,0,11/3/2018 10:53,Completed,11/8/2018 15:31,16.07,0,0,-0.067205974,2.819444444,4.970138889,Mon,1,0,4,0.567276792,0.608695652,0.51042997,0.563863559,0.013446486,0,0.6
715858,PIT-1,11/6/2018 17:00,10/31/2018 15:13,17,5.5,ET,CNA,0,11/3/2018 10:53,Incompleted,11/6/2018 16:46,15.96,0,0,-0.074561404,2.819444444,6.074305556,Tue,2,0,4,0.46415914,0.739130435,0.457215837,0.557907624,0.01643376,0.166666667,0.6
715862,PIT-1,11/6/2018 22:30,10/31/2018 15:13,22,8,NT,CNA,0,11/1/2018 1:36,Completed,11/7/2018 6:31,16.01,0,0,-0.071205497,0.432638889,6.303472222,Tue,2,0,4,0.068635012,0.956521739,0.51042997,0.560625013,0.01705376,0.166666667,0.6
715882,PIT-1,11/8/2018 17:00,10/31/2018 15:13,17,5.5,ET,CNA,0,11/3/2018 10:54,Incompleted,11/8/2018 17:00,16,0,0,-0.071875,2.820138889,8.074305556,Thu,4,0,4,0.349273243,0.739130435,0.457215837,0.560082894,0.021844669,0.5,0.6
715888,PIT-1,11/9/2018 14:30,10/31/2018 15:13,14,8,ET,CNA,0,10/31/2018 15:34,Completed,11/9/2018 22:33,16.17,0,0,-0.060606061,0.014583333,8.970138889,Fri,5,0,4,0.001625764,0.608695652,0.51042997,0.569207727,0.024268306,0.666666667,0.6
715898,PIT-1,11/10/2018 14:30,10/31/2018 15:13,14,8,ET,CNA,0,10/31/2018 15:14,Completed,11/12/2018 10:04,15.18,0,0,-0.129776021,0.000694444,9.970138889,Sat,6,1,4,6.97E-05,0.608695652,0.51042997,0.513198521,0.026973761,0.833333333,0.6
715902,PIT-1,11/10/2018 14:30,10/31/2018 15:13,14,8,ET,CNA,0,11/3/2018 12:22,Completed,11/11/2018 21:54,16.18,0,0,-0.059950556,2.88125,9.970138889,Sat,6,1,4,0.28898795,0.608695652,0.51042997,0.569738511,0.026973761,0.833333333,0.6
715910,PIT-1,11/10/2018 14:30,10/31/2018 15:13,14,8,ET,CNA,0,11/6/2018 16:09,Completed,11/12/2018 10:07,16.39,0,0,-0.046369738,6.038888889,9.970138889,Sat,6,1,4,0.605697569,0.608695652,0.51042997,0.580735349,0.026973761,0.833333333,0.6
715918,PIT-1,11/11/2018 19:00,10/31/2018 15:13,19,3.5,ET,CNA,0,11/1/2018 18:17,Completed,11/11/2018 22:36,17.03,0,0,-0.007046389,1.127777778,11.15763889,Sun,7,1,4,0.101076741,0.826086957,0.41464453,0.612576767,0.030186489,1,0.6
715922,PIT-1,11/11/2018 14:30,10/31/2018 15:13,14,8,ET,CNA,0,11/3/2018 12:23,Completed,11/11/2018 22:30,16.91,0,0,-0.014192785,2.881944444,10.97013889,Sun,7,1,4,0.262708109,0.608695652,0.51042997,0.606790093,0.029679216,1,0.6
716012,PIT-1,11/6/2018 15:00,10/31/2018 20:35,15,8,ET,CNA,0,11/6/2018 11:02,Completed,11/8/2018 15:55,16.12,0,0,-0.063895782,5.602083333,5.767361111,Tue,2,0,4,0.971342565,0.652173913,0.51042997,0.566543931,0.015603335,0.166666667,0.6
716014,PIT-1,11/7/2018 15:00,10/31/2018 20:36,15,8,ET,CNA,0,10/31/2018 20:41,Deleted,11/6/2018 11:12,16.15,0,0,-0.061919505,0.003472222,6.766666667,Wed,3,0,4,0.000513136,0.652173913,0.51042997,0.568144188,0.018306911,0.333333333,0.6
716016,PIT-1,11/7/2018 23:00,10/31/2018 20:36,23,8,NT,CNA,0,11/4/2018 6:55,Deleted,11/6/2018 11:13,16.03,0,0,-0.069868996,3.429861111,7.1,Wed,3,0,4,0.48307903,1,0.51042997,0.561707222,0.01920873,0.333333333,0.6
716018,PIT-1,11/9/2018 15:00,10/31/2018 20:36,15,8,ET,CNA,0,10/31/2018 20:42,Deleted,11/6/2018 11:13,16.28,0,0,-0.053439803,0.004166667,8.766666667,Fri,5,0,4,0.000475285,0.652173913,0.51042997,0.575010484,0.023717821,0.666666667,0.6
716020,PIT-1,11/10/2018 15:00,10/31/2018 20:38,15,4,ET,CNA,0,10/31/2018 20:42,Deleted,11/5/2018 12:29,16.54,0,0,-0.03688029,0.002777778,9.765277778,Sat,6,1,4,0.000284455,0.652173913,0.425287356,0.588419269,0.026419518,0.833333333,0.6
716030,PIT-1,11/1/2018 0:25,10/31/2018 22:25,0,8.5,NT,CNA,0,,Incompleted,10/31/2018 23:08,18.47,0,0,0.071467244,,0.083333333,Thu,4,0,4,0,0,0.521072797,0.676151854,0.000225455,0.5,0.6
716032,PIT-1,11/1/2018 0:25,10/31/2018 22:25,0,8.5,NT,CNA,0,,Incompleted,10/31/2018 23:08,18.52,0,0,0.073974082,,0.083333333,Thu,4,0,4,0,0,0.521072797,0.678181724,0.000225455,0.5,0.6
716034,PIT-1,11/1/2018 15:00,10/31/2018 22:33,15,8,ET,Nurse,1,,Deleted,11/1/2018 11:32,0,37.36,32.33,-0.002110859,0.540972222,0.685416667,Thu,4,0,4,0.789260384,0.652173913,0.51042997,0.616573229,0.001854364,0.5,0.6
