ID,Market,CareTime,DateCreated,StartTime,Hours,TimeOfDay,NurseType,NurseTypeLabel,TimeAccepted,Status,StatusTime,CNA,RN,LPN,Price,SurvivalTime,NoticeGiven,DayOfWeek,DayOfWeekValue,Weekend,MarketNum,Survival/Notice Ratio,StartTimeNorm,HoursNorm,PriceNorm,NoticeGivenNorm,DayOfWeekNorm,MarketNorm
697732,PHL-2,10/26/2018 15:00,10/20/2018 4:02,15,8,ET,CNA,0,,Deleted,10/21/2018 23:30,15.39,0,0,-0.114359974,1.811111111,6.456944444,Fri,5,0,3,0.280490428,0.652173913,0.51042997,0.525681404,0.017468972,0.666666667,0.4
697734,PHL-2,10/26/2018 15:00,10/20/2018 4:02,15,8,ET,Nurse,1,10/23/2018 11:04,Deleted,10/24/2018 13:52,0,36.77,32.73,-0.004850442,3.293055556,6.456944444,Fri,5,0,3,0.510002151,0.652173913,0.51042997,0.614354898,0.017468972,0.666666667,0.4
697736,PHL-2,10/26/2018 15:00,10/20/2018 4:02,15,8,ET,Nurse,1,10/20/2018 20:07,Deleted,10/24/2018 13:52,0,36.8,32.76,-0.003983694,0.670138889,6.456944444,Fri,5,0,3,0.10378576,0.652173913,0.51042997,0.615056732,0.017468972,0.666666667,0.4
697738,PHL-2,10/26/2018 23:00,10/20/2018 4:02,23,8,NT,Nurse,1,,Deleted,10/21/2018 23:30,0,37.91,31.69,-0.003406692,1.811111111,6.790277778,Fri,5,0,3,0.266721211,1,0.51042997,0.61552395,0.01837079,0.666666667,0.4
697740,PHL-1,10/26/2018 15:00,10/20/2018 4:02,15,8,ET,CNA,0,,Deleted,10/23/2018 23:30,15.47,0,0,-0.108597285,3.811111111,6.456944444,Fri,5,0,3,0.590234459,0.652173913,0.51042997,0.530347644,0.017468972,0.666666667,0.4
697742,PHL-1,10/26/2018 23:00,10/20/2018 4:02,23,8,NT,CNA,0,10/22/2018 10:40,Deleted,10/23/2018 23:30,15.14,0,0,-0.132760898,2.276388889,6.790277778,Fri,5,0,3,0.335242381,1,0.51042997,0.510781567,0.01837079,0.666666667,0.4
697744,PHL-1,10/26/2018 23:00,10/20/2018 4:02,23,8,NT,CNA,0,10/21/2018 22:59,Deleted,10/26/2018 14:13,15.29,0,0,-0.121648136,1.789583333,6.790277778,Fri,5,0,3,0.263550828,1,0.51042997,0.519779938,0.01837079,0.666666667,0.4
697756,PHL-1,10/27/2018 7:00,10/20/2018 4:02,7,8,DT,CNA,0,,Deleted,10/24/2018 23:30,15.32,0,0,-0.119451697,4.811111111,7.123611111,Sat,6,1,3,0.675375317,0.304347826,0.51042997,0.521558468,0.019272608,0.833333333,0.4
697758,PHL-1,10/27/2018 15:00,10/20/2018 4:02,15,8,ET,CNA,0,,Deleted,10/24/2018 16:50,15.98,0,0,-0.073216521,4.533333333,7.456944444,Sat,6,1,3,0.607934438,0.652173913,0.51042997,0.55899662,0.020174427,0.833333333,0.4
697760,PHL-1,10/27/2018 23:00,10/20/2018 4:02,23,8,NT,CNA,0,,Deleted,10/24/2018 16:37,15.77,0,0,-0.087507926,4.524305556,7.790277778,Sat,6,1,3,0.580763059,1,0.51042997,0.547424397,0.021076245,0.833333333,0.4
697794,PHL-2,10/27/2018 6:00,10/20/2018 4:03,6,8,DT,CNA,0,,Deleted,10/21/2018 23:30,16.17,0,0,-0.060606061,1.810416667,7.08125,Sat,6,1,3,0.25566343,0.260869565,0.51042997,0.569207727,0.019158002,0.833333333,0.4
697796,PHL-1,10/27/2018 7:00,10/20/2018 4:03,7,8,DT,CNA,0,10/20/2018 5:07,Deleted,10/26/2018 14:12,15.33,0,0,-0.118721461,0.044444444,7.122916667,Sat,6,1,3,0.006239641,0.304347826,0.51042997,0.522149764,0.01927073,0.833333333,0.4
697806,PHL-1,11/2/2018 23:00,10/20/2018 4:03,23,8,NT,CNA,0,,Deleted,10/29/2018 9:30,15.59,0,0,-0.100064144,9.227083333,13.78958333,Fri,5,0,3,0.66913431,1,0.51042997,0.537257211,0.037307095,0.666666667,0.4
697818,PHL-2,10/20/2018 9:00,10/20/2018 4:38,9,10,DT,Nurse,1,,Incompleted,10/20/2018 9:19,0,44.82,37.99,0.156658547,,0.181944444,Sat,6,1,3,0,0.391304348,0.553001277,0.745134072,0.000492242,0.833333333,0.4
697820,PHL-2,10/20/2018 9:00,10/20/2018 4:38,9,10,DT,Nurse,1,,Incompleted,10/20/2018 9:19,0,44.68,37.85,0.153797337,,0.181944444,Sat,6,1,3,0,0.391304348,0.553001277,0.742817256,0.000492242,0.833333333,0.4
697870,PHL-1,10/20/2018 15:00,10/20/2018 9:02,15,8,ET,CNA,0,,Deleted,10/20/2018 9:37,19.7,0,0,0.129441624,0.024305556,0.248611111,Sat,6,1,3,0.097765365,0.652173913,0.51042997,0.723095629,0.000672606,0.833333333,0.4
697888,PHL-1,10/21/2018 15:00,10/20/2018 9:31,15,8,ET,CNA,0,10/20/2018 13:20,Deleted,10/21/2018 10:25,18.78,0,0,0.086794462,0.159027778,1.228472222,Sun,7,1,3,0.129451668,0.652173913,0.51042997,0.68856281,0.003323576,1,0.4
697906,PHL-2,10/23/2018 15:00,10/20/2018 12:27,15,8.5,ET,Nurse,1,,Deleted,10/22/2018 11:16,0,37.89,33.09,0.016101638,1.950694444,3.10625,Tue,2,0,3,0.627990163,0.652173913,0.521072797,0.63132049,0.008403819,0.166666667,0.4
697908,PHL-2,10/23/2018 15:00,10/20/2018 12:27,15,8.5,ET,Nurse,1,,Deleted,10/22/2018 11:16,0,37.74,32.94,0.011925499,1.950694444,3.10625,Tue,2,0,3,0.627990163,0.652173913,0.521072797,0.627938932,0.008403819,0.166666667,0.4
697910,PHL-2,10/24/2018 17:00,10/20/2018 12:33,17,6.5,ET,Nurse,1,,Incompleted,10/24/2018 16:52,0,37.76,32.96,0.012484364,,4.185416667,Wed,3,0,3,0,0.739130435,0.47850149,0.628391464,0.011323456,0.333333333,0.4
697912,PHL-2,10/24/2018 15:00,10/20/2018 12:33,15,8.5,ET,Nurse,1,,Deleted,10/22/2018 11:20,0,37.69,32.89,0.010525563,1.949305556,4.102083333,Wed,3,0,3,0.475198917,0.652173913,0.521072797,0.626805358,0.011098001,0.333333333,0.4
697914,PHL-2,10/25/2018 15:00,10/20/2018 12:33,15,8.5,ET,Nurse,1,,Deleted,10/23/2018 13:36,0,37.58,32.84,0.008277396,3.04375,5.102083333,Thu,4,0,3,0.596570029,0.652173913,0.521072797,0.624984943,0.013803456,0.5,0.4
697916,PHL-2,10/27/2018 15:00,10/20/2018 12:40,15,8.5,ET,Nurse,1,,Deleted,10/23/2018 13:41,0,37.72,32.92,0.011366,3.042361111,7.097222222,Sat,6,1,3,0.428669276,0.652173913,0.521072797,0.627485888,0.019201214,0.833333333,0.4
697918,PHL-2,10/27/2018 23:00,10/20/2018 12:40,23,8.5,NT,Nurse,1,,Deleted,10/25/2018 9:52,0,37.77,32.97,0.01276356,4.883333333,7.430555556,Sat,6,1,3,0.657196262,1,0.521072797,0.628617538,0.020103033,0.833333333,0.4
697920,PHL-2,10/27/2018 23:00,10/20/2018 12:40,23,8.5,NT,Nurse,1,,Deleted,10/23/2018 13:43,0,37.58,32.91,0.009262225,3.04375,7.430555556,Sat,6,1,3,0.409626168,1,0.521072797,0.625782391,0.020103033,0.833333333,0.4
697922,PHL-2,10/26/2018 15:00,10/20/2018 12:44,15,8.5,ET,Nurse,1,,Deleted,10/23/2018 13:38,0,37.7,32.9,0.010805868,3.0375,6.094444444,Fri,5,0,3,0.49840474,0.652173913,0.521072797,0.62703233,0.016488244,0.666666667,0.4
697924,PHL-2,10/26/2018 23:00,10/20/2018 12:44,23,8.5,NT,Nurse,1,,Deleted,10/25/2018 9:51,0,37.69,32.89,0.010525563,4.879861111,6.427777778,Fri,5,0,3,0.759183232,1,0.521072797,0.626805358,0.017390063,0.666666667,0.4
697926,PHL-2,10/26/2018 23:00,10/20/2018 12:44,23,8.5,NT,Nurse,1,,Deleted,10/23/2018 13:38,0,37.64,32.9,0.009964478,3.0375,6.427777778,Fri,5,0,3,0.472558341,1,0.521072797,0.626351029,0.017390063,0.666666667,0.4
697936,PHL-1,10/20/2018 16:30,10/20/2018 14:57,16,7.5,ET,CNA,0,10/20/2018 15:00,Completed,10/20/2018 23:00,20.3,0,0,0.155172414,0.002083333,0.064583333,Sat,6,1,3,0.03225806,0.695652174,0.499787143,0.743930701,0.000174727,0.833333333,0.4
697940,PHL-1,10/20/2018 23:00,10/20/2018 15:22,23,8,NT,Nurse,1,10/20/2018 17:36,Completed,10/21/2018 6:47,0,43.28,33.41,0.089358381,0.093055556,0.318055556,Sat,6,1,3,0.29257642,1,0.51042997,0.6906389,0.000860485,0.833333333,0.4
697984,PHL-1,10/21/2018 1:00,10/20/2018 23:08,1,5,DT,CNA,0,10/21/2018 0:05,Completed,10/21/2018 5:17,22.1,0,0,0.2239819,0.039583333,0.077777778,Sun,7,1,3,0.508928566,0.043478261,0.44657301,0.79964802,0.000210424,1,0.4
698034,PHL-1,11/4/2018 7:00,10/21/2018 4:01,7,8,DT,CNA,0,,Deleted,10/27/2018 11:48,15.47,0,0,-0.108597285,6.324305556,14.12430556,Sun,7,1,3,0.44776046,0.304347826,0.51042997,0.530347644,0.038212671,1,0.4
698036,PHL-1,11/4/2018 7:00,10/21/2018 4:01,7,8,DT,CNA,0,,Deleted,10/27/2018 11:48,15.55,0,0,-0.102893891,6.324305556,14.12430556,Sun,7,1,3,0.44776046,0.304347826,0.51042997,0.534965871,0.038212671,1,0.4
698038,PHL-1,11/4/2018 15:00,10/21/2018 4:01,15,8,ET,CNA,0,,Deleted,10/22/2018 4:03,15.47,0,0,-0.108597285,1.001388889,14.45763889,Sun,7,1,3,0.069263653,0.652173913,0.51042997,0.530347644,0.03911449,1,0.4
698044,PHL-1,10/27/2018 15:00,10/21/2018 4:01,15,8,ET,Nurse,1,,Deleted,10/22/2018 11:52,0,36.68,29.62,-0.053350011,1.327083333,6.457638889,Sat,6,1,3,0.205505968,0.652173913,0.51042997,0.575083191,0.017470851,0.833333333,0.4
698046,PHL-1,11/3/2018 15:00,10/21/2018 4:01,15,8,ET,Nurse,1,10/21/2018 7:27,Deleted,10/29/2018 7:38,0,36.9,29.83,-0.046562352,0.143055556,13.45763889,Sat,6,1,3,0.010630064,0.652173913,0.51042997,0.580579383,0.036409035,0.833333333,0.4
698090,PHL-2,11/4/2018 6:00,10/21/2018 4:01,6,8,DT,CNA,0,,Deleted,10/21/2018 23:30,16.24,0,0,-0.056034483,0.811805556,14.08263889,Sun,7,1,3,0.057645841,0.260869565,0.51042997,0.572909485,0.038099944,1,0.4
698092,PHL-2,11/4/2018 14:00,10/21/2018 4:01,14,8,ET,CNA,0,,Deleted,10/21/2018 23:30,16.15,0,0,-0.061919505,0.811805556,14.41597222,Sun,7,1,3,0.056312925,0.608695652,0.51042997,0.568144188,0.039001762,1,0.4
698094,PHL-2,11/4/2018 14:00,10/21/2018 4:01,14,8,ET,CNA,0,,Deleted,10/21/2018 23:30,16.15,0,0,-0.061919505,0.811805556,14.41597222,Sun,7,1,3,0.056312925,0.608695652,0.51042997,0.568144188,0.039001762,1,0.4
698100,PHL-1,11/4/2018 7:00,10/21/2018 4:02,7,8,DT,CNA,0,10/21/2018 4:42,Deleted,11/2/2018 7:31,15.71,0,0,-0.091661362,0.027777778,14.12361111,Sun,7,1,3,0.001966762,0.304347826,0.51042997,0.544061222,0.038210793,1,0.4
698102,PHL-1,11/4/2018 15:00,10/21/2018 4:02,15,8,ET,CNA,0,10/21/2018 5:32,Deleted,11/2/2018 11:01,15.64,0,0,-0.096547315,0.0625,14.45694444,Sun,7,1,3,0.004323182,0.652173913,0.51042997,0.540104904,0.039112611,1,0.4
698108,PHL-1,11/4/2018 7:00,10/21/2018 4:02,7,8,DT,CNA,0,,Deleted,10/22/2018 4:03,15.61,0,0,-0.098654709,1.000694444,14.12361111,Sun,7,1,3,0.070852591,0.304347826,0.51042997,0.538398477,0.038210793,1,0.4
698136,PHL-1,10/27/2018 15:00,10/21/2018 4:02,15,8,ET,CNA,0,10/21/2018 15:49,Deleted,10/23/2018 15:37,15.95,0,0,-0.07523511,0.490972222,6.456944444,Sat,6,1,3,0.076037858,0.652173913,0.51042997,0.557362102,0.017468972,0.833333333,0.4
698138,PHL-1,11/3/2018 15:00,10/21/2018 4:02,15,8,ET,CNA,0,10/23/2018 12:22,Deleted,10/25/2018 10:44,15.11,0,0,-0.135009927,2.347222222,13.45694444,Sat,6,1,3,0.174424605,0.652173913,0.51042997,0.508960454,0.036407156,0.833333333,0.4
698140,PHL-1,11/4/2018 7:00,10/21/2018 4:02,7,8,DT,CNA,0,10/21/2018 7:18,Deleted,10/25/2018 10:48,15.48,0,0,-0.107881137,0.136111111,14.12361111,Sun,7,1,3,0.009637132,0.304347826,0.51042997,0.530927533,0.038210793,1,0.4
698142,PHL-2,10/25/2018 14:00,10/21/2018 4:02,14,8,ET,CNA,0,,Deleted,10/21/2018 23:30,16.28,0,0,-0.053439803,0.811111111,4.415277778,Thu,4,0,3,0.183705568,0.608695652,0.51042997,0.575010484,0.011945335,0.5,0.4
698146,PHL-1,10/26/2018 7:00,10/21/2018 4:02,7,8,DT,CNA,0,10/22/2018 14:50,Deleted,10/23/2018 11:15,15.02,0,0,-0.141810919,1.45,5.123611111,Fri,5,0,3,0.283003524,0.304347826,0.51042997,0.503453466,0.013861699,0.666666667,0.4
698148,PHL-1,10/26/2018 15:00,10/21/2018 4:02,15,8,ET,CNA,0,,Deleted,10/21/2018 9:12,15.41,0,0,-0.112913692,0.215277778,5.456944444,Fri,5,0,3,0.039450242,0.652173913,0.51042997,0.526852507,0.014763517,0.666666667,0.4
698156,PHL-1,10/27/2018 23:00,10/21/2018 4:03,23,8,NT,CNA,0,10/22/2018 10:42,Deleted,10/26/2018 3:18,16.63,0,0,-0.031268791,1.277083333,6.789583333,Sat,6,1,3,0.188094507,1,0.51042997,0.592963086,0.018368911,0.833333333,0.4
698168,PHL-1,10/27/2018 7:00,10/21/2018 4:03,7,8,DT,CNA,0,10/21/2018 5:32,Deleted,10/26/2018 14:12,16.09,0,0,-0.065879428,0.061805556,6.122916667,Sat,6,1,3,0.010094136,0.304347826,0.51042997,0.564937707,0.016565275,0.833333333,0.4
698186,PHL-2,10/28/2018 23:00,10/21/2018 4:03,23,8,NT,Nurse,1,,Deleted,10/21/2018 23:30,0,38.07,28.83,-0.043902926,0.810416667,7.789583333,Sun,7,1,3,0.104038513,1,0.51042997,0.582732809,0.021074366,1,0.4
698194,PHL-1,10/28/2018 7:00,10/21/2018 4:03,7,8,DT,CNA,0,,Deleted,10/24/2018 10:44,16.43,0,0,-0.043822276,3.278472222,7.122916667,Sun,7,1,3,0.460271034,0.304347826,0.51042997,0.582798114,0.01927073,1,0.4
698196,PHL-1,10/28/2018 7:00,10/21/2018 4:03,7,8,DT,CNA,0,10/21/2018 20:07,Deleted,10/22/2018 9:04,16.96,0,0,-0.01120283,0.669444444,7.122916667,Sun,7,1,3,0.093984596,0.304347826,0.51042997,0.609211159,0.01927073,1,0.4
698198,PHL-1,10/28/2018 15:00,10/21/2018 4:03,15,8,ET,CNA,0,,Deleted,10/24/2018 16:51,16.83,0,0,-0.019013666,3.533333333,7.45625,Sun,7,1,3,0.473875384,0.652173913,0.51042997,0.602886466,0.020172548,1,0.4
698200,PHL-1,10/28/2018 15:00,10/21/2018 4:03,15,8,ET,CNA,0,,Deleted,10/24/2018 16:51,17.08,0,0,-0.004098361,3.533333333,7.45625,Sun,7,1,3,0.473875384,0.652173913,0.51042997,0.614963882,0.020172548,1,0.4
698202,PHL-1,10/28/2018 23:00,10/21/2018 4:03,23,8,NT,CNA,0,,Deleted,10/24/2018 16:41,16.66,0,0,-0.029411765,3.526388889,7.789583333,Sun,7,1,3,0.452705715,1,0.51042997,0.594466781,0.021074366,1,0.4
698204,PHL-1,10/28/2018 23:00,10/21/2018 4:03,23,8,NT,CNA,0,,Deleted,10/24/2018 16:41,16.65,0,0,-0.03003003,3.526388889,7.789583333,Sun,7,1,3,0.452705715,1,0.51042997,0.593966152,0.021074366,1,0.4
698248,PHL-2,10/28/2018 6:00,10/21/2018 4:04,6,8,DT,CNA,0,,Deleted,10/21/2018 23:30,16.16,0,0,-0.061262376,0.809722222,7.080555556,Sun,7,1,3,0.114358572,0.260869565,0.51042997,0.568676287,0.019156124,1,0.4
698252,PHL-1,10/28/2018 7:00,10/21/2018 4:04,7,8,DT,CNA,0,10/21/2018 5:34,Deleted,10/26/2018 8:27,16.54,0,0,-0.03688029,0.0625,7.122222222,Sun,7,1,3,0.008775351,0.304347826,0.51042997,0.588419269,0.019268851,1,0.4
698254,PHL-1,10/28/2018 7:00,10/21/2018 4:04,7,8,DT,CNA,0,10/21/2018 5:47,Deleted,10/26/2018 8:27,16.37,0,0,-0.047648137,0.071527778,7.122222222,Sun,7,1,3,0.010042902,0.304347826,0.51042997,0.579700187,0.019268851,1,0.4
698256,PHL-1,10/28/2018 15:00,10/21/2018 4:04,15,4,ET,CNA,0,10/21/2018 5:48,Deleted,10/28/2018 8:33,16.6,0,0,-0.03313253,0.072222222,7.455555556,Sun,7,1,3,0.009687034,0.652173913,0.425287356,0.591453955,0.020170669,1,0.4
698262,PHL-1,10/28/2018 7:00,10/21/2018 4:04,7,8,DT,CNA,0,10/21/2018 19:54,Deleted,10/24/2018 11:18,16.54,0,0,-0.03688029,0.659722222,7.122222222,Sun,7,1,3,0.092628705,0.304347826,0.51042997,0.588419269,0.019268851,1,0.4
698264,PHL-1,10/28/2018 15:00,10/21/2018 4:04,15,8,ET,CNA,0,,Deleted,10/25/2018 23:30,16.83,0,0,-0.019013666,4.809722222,7.455555556,Sun,7,1,3,0.645119225,0.652173913,0.51042997,0.602886466,0.020170669,1,0.4
698280,PHL-1,10/28/2018 7:00,10/21/2018 4:04,7,8,DT,CNA,0,10/21/2018 15:09,Deleted,10/23/2018 9:45,16,0,0,-0.071875,0.461805556,7.122222222,Sun,7,1,3,0.064840094,0.304347826,0.51042997,0.560082894,0.019268851,1,0.4
698288,PHL-1,10/21/2018 23:00,10/21/2018 4:39,23,4,NT,CNA,0,10/21/2018 6:36,Deleted,10/21/2018 16:23,19.37,0,0,0.114610222,0.08125,0.764583333,Sun,7,1,3,0.10626703,1,0.425287356,0.711086152,0.002068546,1,0.4
698290,PHL-1,10/21/2018 23:00,10/21/2018 4:39,23,4,NT,CNA,0,10/21/2018 5:39,Deleted,10/21/2018 16:23,19.4,0,0,0.115979381,0.041666667,0.764583333,Sun,7,1,3,0.054495913,1,0.425287356,0.712194805,0.002068546,1,0.4
698292,PHL-1,10/21/2018 23:00,10/21/2018 4:39,23,4,NT,CNA,0,10/21/2018 7:29,Deleted,10/21/2018 16:23,19.27,0,0,0.110015568,0.118055556,0.764583333,Sun,7,1,3,0.154405087,1,0.425287356,0.707365708,0.002068546,1,0.4
698294,PHL-1,10/21/2018 23:00,10/21/2018 4:39,23,8,NT,CNA,0,10/21/2018 6:07,Completed,10/22/2018 6:12,19.38,0,0,0.115067079,0.061111111,0.764583333,Sun,7,1,3,0.079927339,1,0.51042997,0.711456084,0.002068546,1,0.4
698296,PHL-1,10/21/2018 9:00,10/21/2018 4:40,9,7,DT,Nurse,1,,Incompleted,10/21/2018 9:24,0,44.46,37.66,0.149572507,,0.180555556,Sun,7,1,3,0,0.391304348,0.489144317,0.739396271,0.000488485,1,0.4
698298,PHL-1,10/21/2018 8:00,10/21/2018 4:40,8,8,DT,CNA,0,10/21/2018 4:42,Completed,10/21/2018 14:56,22.66,0,0,0.243159753,0.001388889,0.138888889,Sun,7,1,3,0.010000001,0.347826087,0.51042997,0.815176962,0.000375758,1,0.4
698300,PHL-1,10/21/2018 15:00,10/21/2018 4:40,15,8,ET,CNA,0,10/21/2018 7:17,Completed,10/21/2018 22:06,21.88,0,0,0.216179159,0.109027778,0.430555556,Sun,7,1,3,0.253225807,0.652173913,0.51042997,0.793329882,0.001164849,1,0.4
698304,PHL-1,10/21/2018 8:00,10/21/2018 5:07,8,8,DT,CNA,0,,Deleted,10/21/2018 6:21,22.9,0,0,0.251091703,0.051388889,0.120138889,Sun,7,1,3,0.427745665,0.347826087,0.51042997,0.821599725,0.00032503,1,0.4
698306,PHL-1,10/21/2018 8:00,10/21/2018 5:10,8,8,DT,CNA,0,,Deleted,10/21/2018 6:10,23.76,0,0,0.278198653,0.041666667,0.118055556,Sun,7,1,3,0.352941178,0.347826087,0.51042997,0.84354912,0.000319394,1,0.4
698308,PHL-1,10/21/2018 8:00,10/21/2018 5:10,8,8,DT,CNA,0,,Deleted,10/21/2018 6:13,22.1,0,0,0.2239819,0.04375,0.118055556,Sun,7,1,3,0.370588234,0.347826087,0.51042997,0.79964802,0.000319394,1,0.4
698310,PHL-1,10/21/2018 15:00,10/21/2018 5:16,15,8,ET,CNA,0,10/21/2018 6:07,Completed,10/21/2018 22:04,15.95,0,0,-0.07523511,0.035416667,0.405555556,Sun,7,1,3,0.087328768,0.652173913,0.51042997,0.557362102,0.001097212,1,0.4
698314,PHL-1,10/21/2018 15:00,10/21/2018 5:36,15,8,ET,CNA,0,10/21/2018 8:12,Completed,10/21/2018 22:10,20.58,0,0,0.166666667,0.108333333,0.391666667,Sun,7,1,3,0.276595744,0.652173913,0.51042997,0.753237979,0.001059636,1,0.4
698358,PHL-2,10/21/2018 17:00,10/21/2018 6:57,17,6,ET,Nurse,1,,Incompleted,10/21/2018 15:58,0,42.57,33.37,0.080364686,,0.41875,Sun,7,1,3,0,0.739130435,0.467858663,0.683356408,0.001132909,1,0.4
698360,PHL-1,10/21/2018 15:00,10/21/2018 7:00,15,8,ET,CNA,0,10/21/2018 7:32,Completed,10/21/2018 22:11,21.76,0,0,0.211856618,0.022222222,0.333333333,Sun,7,1,3,0.066666666,0.652173913,0.51042997,0.789829778,0.000901818,1,0.4
698372,PHL-1,10/22/2018 23:00,10/21/2018 9:00,23,8,NT,Nurse,1,10/21/2018 15:02,Completed,10/23/2018 6:37,0,37.64,32.15,-0.000674964,0.251388889,1.583333333,Mon,1,0,3,0.15877193,1,0.51042997,0.61773592,0.004283637,0,0.4
698374,PHL-1,10/23/2018 7:00,10/21/2018 9:02,7,8,DT,Nurse,1,10/21/2018 9:02,Deleted,10/22/2018 18:45,0,36.41,30.99,-0.036158839,0,1.915277778,Tue,2,0,3,0,0.304347826,0.51042997,0.589003452,0.005181698,0.166666667,0.4
698376,PHL-1,10/23/2018 15:00,10/21/2018 9:03,15,8,ET,Nurse,1,10/22/2018 10:00,Completed,10/23/2018 22:44,0,37.83,32.34,0.004744111,1.039583333,2.247916667,Tue,2,0,3,0.462465245,0.652173913,0.51042997,0.622123925,0.006081637,0.166666667,0.4
698378,PHL-1,10/24/2018 23:00,10/21/2018 9:06,23,4,NT,Nurse,1,10/21/2018 9:13,Deleted,10/24/2018 11:53,0,37.86,32.37,0.005594394,0.004861111,3.579166667,Wed,3,0,3,0.001358168,1,0.425287356,0.622812427,0.009683274,0.333333333,0.4
698380,PHL-1,10/25/2018 15:00,10/21/2018 9:07,15,8,ET,CNA,0,10/21/2018 9:07,Completed,10/25/2018 21:57,14.91,0,0,-0.150234742,0,4.245138889,Thu,4,0,3,0,0.652173913,0.51042997,0.496632417,0.011485032,0.5,0.4
698382,PHL-1,10/25/2018 15:00,10/21/2018 9:07,15,4,ET,CNA,0,10/21/2018 9:07,Deleted,10/25/2018 9:10,15.14,0,0,-0.132760898,0,4.245138889,Thu,4,0,3,0,0.652173913,0.425287356,0.510781567,0.011485032,0.5,0.4
698384,PHL-1,10/25/2018 15:00,10/21/2018 9:07,15,4,ET,CNA,0,10/21/2018 9:58,Deleted,10/25/2018 9:12,16.09,0,0,-0.065879428,0.035416667,4.245138889,Thu,4,0,3,0.008342876,0.652173913,0.425287356,0.564937707,0.011485032,0.5,0.4
698386,PHL-1,10/25/2018 15:00,10/21/2018 9:07,15,8,ET,CNA,0,10/21/2018 13:31,Completed,10/25/2018 21:56,15.78,0,0,-0.086818758,0.183333333,4.245138889,Thu,4,0,3,0.043186651,0.652173913,0.51042997,0.547982439,0.011485032,0.5,0.4
698388,PHL-1,10/25/2018 15:00,10/21/2018 9:07,15,8,ET,CNA,0,10/25/2018 12:36,Completed,10/25/2018 23:29,15.92,0,0,-0.077261307,4.145138889,4.245138889,Thu,4,0,3,0.976443645,0.652173913,0.51042997,0.555721423,0.011485032,0.5,0.4
698390,PHL-1,10/26/2018 7:00,10/21/2018 9:09,7,8,DT,Nurse,1,10/21/2018 9:09,Completed,10/26/2018 14:55,0,36.69,30.19,-0.044215098,0,4.910416667,Fri,5,0,3,0,0.304347826,0.51042997,0.582480033,0.013284911,0.666666667,0.4
698392,PHL-1,10/26/2018 7:00,10/21/2018 9:09,7,4,DT,Nurse,1,10/21/2018 9:09,Deleted,10/25/2018 19:39,0,36.64,30.14,-0.045778762,0,4.910416667,Fri,5,0,3,0,0.304347826,0.425287356,0.581213882,0.013284911,0.666666667,0.4
698394,PHL-1,10/26/2018 7:00,10/21/2018 9:09,7,8,DT,Nurse,1,10/21/2018 9:09,Completed,10/26/2018 14:59,0,36.48,31,-0.034930435,0,4.910416667,Fri,5,0,3,0,0.304347826,0.51042997,0.589998132,0.013284911,0.666666667,0.4
698396,PHL-1,10/26/2018 7:00,10/21/2018 9:09,7,8,DT,Nurse,1,10/21/2018 10:59,Completed,10/26/2018 14:35,0,37.53,30.11,-0.032482344,0.076388889,4.910416667,Fri,5,0,3,0.015556498,0.304347826,0.51042997,0.591980432,0.013284911,0.666666667,0.4
698398,PHL-1,10/25/2018 7:00,10/21/2018 9:10,7,4,DT,Nurse,1,10/21/2018 9:36,Deleted,10/24/2018 13:39,0,37.83,32.34,0.004744111,0.018055556,3.909722222,Thu,4,0,3,0.004618117,0.304347826,0.425287356,0.622123925,0.010577577,0.5,0.4
698400,PHL-1,10/25/2018 7:00,10/21/2018 9:10,7,4,DT,Nurse,1,10/21/2018 10:59,Deleted,10/24/2018 13:40,0,37.58,32.09,-0.002398532,0.075694444,3.909722222,Thu,4,0,3,0.019360568,0.304347826,0.425287356,0.61634029,0.010577577,0.5,0.4
698402,PHL-1,10/26/2018 15:00,10/21/2018 9:12,15,8,ET,CNA,0,10/21/2018 9:12,Completed,10/26/2018 20:59,15.21,0,0,-0.127547666,0,5.241666667,Fri,5,0,3,0,0.652173913,0.51042997,0.515002894,0.014181093,0.666666667,0.4
698406,PHL-1,10/26/2018 15:00,10/21/2018 9:12,15,8,ET,CNA,0,10/21/2018 9:44,Completed,10/26/2018 22:03,16.62,0,0,-0.03188929,0.022222222,5.241666667,Fri,5,0,3,0.004239534,0.652173913,0.51042997,0.592460647,0.014181093,0.666666667,0.4
698408,PHL-1,10/26/2018 15:00,10/21/2018 9:12,15,4,ET,CNA,0,10/25/2018 21:47,Deleted,10/26/2018 12:07,16.54,0,0,-0.03688029,4.524305556,5.241666667,Fri,5,0,3,0.863142554,0.652173913,0.425287356,0.588419269,0.014181093,0.666666667,0.4
698410,PHL-1,10/26/2018 15:00,10/21/2018 9:12,15,4,ET,CNA,0,10/26/2018 0:18,Deleted,10/26/2018 9:31,16.51,0,0,-0.038764385,4.629166667,5.241666667,Fri,5,0,3,0.883147854,0.652173913,0.425287356,0.586893655,0.014181093,0.666666667,0.4
698412,PHL-1,10/26/2018 15:00,10/21/2018 9:12,15,8,ET,CNA,0,10/22/2018 13:29,Completed,10/26/2018 20:56,16.44,0,0,-0.043187348,1.178472222,5.241666667,Fri,5,0,3,0.224827769,0.652173913,0.51042997,0.583312236,0.014181093,0.666666667,0.4
