ID,Market,CareTime,DateCreated,StartTime,Hours,TimeOfDay,NurseType,NurseTypeLabel,TimeAccepted,Status,StatusTime,CNA,RN,LPN,Price,SurvivalTime,NoticeGiven,DayOfWeek,DayOfWeekValue,Weekend,MarketNum,Survival/Notice Ratio,StartTimeNorm,HoursNorm,PriceNorm,NoticeGivenNorm,DayOfWeekNorm,MarketNorm,PCA
708630,PVD-1,11/10/2018 15:00,10/27/2018 4:01,15,8,ET,CNA,0,10/29/2018 8:03,Deleted,11/5/2018 14:13,15.96,0,0,-0.074561404,2.168055556,14.45763889,Sat,6,1,5,0.149959172,0.652173913,0.51042997,0.557907624,0.03911449,0.833333333,0.8,0.6943625
708632,PVD-1,11/10/2018 23:00,10/27/2018 4:01,23,8,NT,CNA,0,10/29/2018 8:09,Deleted,11/5/2018 14:14,16.26,0,0,-0.054735547,2.172222222,14.79097222,Sat,6,1,5,0.146861355,1,0.51042997,0.573961277,0.040016308,0.833333333,0.8,4.883663239
708638,PVD-1,11/10/2018 15:00,10/27/2018 4:01,15,8,ET,CNA,0,,Deleted,10/28/2018 4:05,16.05,0,0,-0.068535826,1.002777778,14.45763889,Sat,6,1,5,0.069359719,0.652173913,0.51042997,0.562786734,0.03911449,0.833333333,0.8,0.697797079
708640,PVD-1,11/10/2018 15:00,10/27/2018 4:01,15,8,ET,CNA,0,11/6/2018 10:11,Deleted,11/6/2018 11:30,15.99,0,0,-0.072545341,10.25694444,14.45763889,Sat,6,1,5,0.7094481,0.652173913,0.51042997,0.559540097,0.03911449,0.833333333,0.8,0.695511655
708642,PVD-1,11/10/2018 15:00,10/27/2018 4:01,15,8,ET,CNA,0,11/4/2018 14:26,Deleted,11/6/2018 11:29,16.12,0,0,-0.063895782,8.434027778,14.45763889,Sat,6,1,5,0.583361353,0.652173913,0.51042997,0.566543931,0.03911449,0.833333333,0.8,0.700441904
708644,PVD-1,11/10/2018 15:00,10/27/2018 4:01,15,8,ET,CNA,0,10/30/2018 21:46,Deleted,11/6/2018 11:29,16.24,0,0,-0.056034483,3.739583333,14.45763889,Sat,6,1,5,0.258657957,0.652173913,0.51042997,0.572909485,0.03911449,0.833333333,0.8,0.704922845
708646,PVD-1,11/10/2018 23:00,10/27/2018 4:01,23,8,NT,CNA,0,11/1/2018 12:49,Deleted,11/6/2018 11:30,16.18,0,0,-0.059950556,5.366666667,14.79097222,Sat,6,1,5,0.362833936,1,0.51042997,0.569738511,0.040016308,0.833333333,0.8,4.880690683
708648,PVD-1,11/10/2018 23:00,10/27/2018 4:01,23,8,NT,CNA,0,11/3/2018 20:18,Deleted,11/6/2018 11:30,16.08,0,0,-0.066542289,7.678472222,14.79097222,Sat,6,1,5,0.519132354,1,0.51042997,0.564400967,0.040016308,0.833333333,0.8,4.876933396
708682,PVD-1,11/4/2018 7:00,10/27/2018 4:01,7,8,DT,CNA,0,,Deleted,10/29/2018 4:03,16.05,0,0,-0.068535826,2.001388889,8.124305556,Sun,7,1,5,0.246345842,0.304347826,0.51042997,0.562786734,0.021979942,1,0.8,-2.508202921
708698,PVD-1,11/1/2018 15:00,10/27/2018 4:02,15,8,ET,CNA,0,10/29/2018 8:16,Deleted,10/29/2018 10:18,16.11,0,0,-0.064556176,2.176388889,5.456944444,Thu,4,0,5,0.398829219,0.652173913,0.51042997,0.566009188,0.014763517,0.5,0.8,2.15817798
708704,PVD-1,11/1/2018 23:00,10/27/2018 4:02,23,8,NT,CNA,0,10/29/2018 8:53,Deleted,10/30/2018 9:51,15.68,0,0,-0.09375,2.202083333,5.790277778,Thu,4,0,5,0.380307028,1,0.51042997,0.542369983,0.015665335,0.5,0.8,6.3195375
708718,PVD-1,11/2/2018 15:00,10/27/2018 4:02,15,8,ET,CNA,0,,Deleted,10/28/2018 18:33,16.13,0,0,-0.063236206,1.604861111,6.456944444,Fri,5,0,5,0.248548075,0.652173913,0.51042997,0.567078012,0.017468972,0.666666667,0.8,1.996930363
708764,PVD-1,11/3/2018 15:00,10/27/2018 4:03,15,8,ET,CNA,0,10/31/2018 9:50,Deleted,11/1/2018 7:36,16.24,0,0,-0.056034483,4.240972222,7.45625,Sat,6,1,5,0.568780851,0.652173913,0.51042997,0.572909485,0.020172548,0.833333333,0.8,1.839147845
708766,PVD-1,11/3/2018 15:00,10/27/2018 4:03,15,8,ET,CNA,0,10/31/2018 13:24,Deleted,11/1/2018 7:36,16.12,0,0,-0.063895782,4.389583333,7.45625,Sat,6,1,5,0.588711931,0.652173913,0.51042997,0.566543931,0.020172548,0.833333333,0.8,1.834666904
708770,PVD-1,11/3/2018 15:00,10/27/2018 4:03,15,8,ET,CNA,0,10/31/2018 13:42,Deleted,11/1/2018 7:36,16.09,0,0,-0.065879428,4.402083333,7.45625,Sat,6,1,5,0.590388377,0.652173913,0.51042997,0.564937707,0.020172548,0.833333333,0.8,1.833536226
708772,PVD-1,11/3/2018 23:00,10/27/2018 4:03,23,8,NT,CNA,0,11/3/2018 8:26,Deleted,11/3/2018 12:06,16.16,0,0,-0.061262376,7.182638889,7.789583333,Sat,6,1,5,0.922082553,1,0.51042997,0.568676287,0.021074366,0.833333333,0.8,6.014167946
708774,PVD-1,11/3/2018 23:00,10/27/2018 4:03,23,8,NT,CNA,0,11/3/2018 9:04,Deleted,11/3/2018 12:06,16.08,0,0,-0.066542289,7.209027778,7.789583333,Sat,6,1,5,0.925470268,1,0.51042997,0.564400967,0.021074366,0.833333333,0.8,6.011158395
734898,PVD-1,11/19/2018 17:00,11/13/2018 11:23,17,6,ET,Nurse,1,11/13/2018 11:23,Incompleted,11/19/2018 17:00,0,36.56,31.79,-0.021757216,0,6.234027778,Mon,1,0,5,0,0.739130435,0.467858663,0.600664923,0.016865881,0,0.8,4.328685887
717890,PVD-1,11/8/2018 15:00,11/2/2018 9:28,15,8,ET,CNA,0,11/3/2018 17:17,Completed,11/8/2018 22:55,17.05,0,0,-0.005865103,1.325694444,6.230555556,Thu,4,0,5,0.212773072,0.652173913,0.51042997,0.613533293,0.016856487,0.5,0.8,2.066306891
717892,PVD-1,11/8/2018 15:00,11/2/2018 9:28,15,8,ET,CNA,0,11/5/2018 16:14,Completed,11/8/2018 23:01,16.9,0,0,-0.014792899,3.281944444,6.230555556,Thu,4,0,5,0.526749888,0.652173913,0.51042997,0.606304161,0.016856487,0.5,0.8,2.061218047
717894,PVD-1,11/8/2018 15:00,11/2/2018 9:28,15,8,ET,CNA,0,11/6/2018 11:09,Completed,11/8/2018 17:24,16.9,0,0,-0.014792899,4.070138889,6.230555556,Thu,4,0,5,0.65325457,0.652173913,0.51042997,0.606304161,0.016856487,0.5,0.8,2.061218047
742640,PVD-1,11/25/2018 15:00,11/19/2018 9:39,15,8,ET,CNA,0,11/23/2018 5:30,Completed,11/25/2018 23:04,16.88,0,0,-0.015995261,3.827083333,6.222916667,Sun,7,1,5,0.614998326,0.652173913,0.51042997,0.605330569,0.01683582,1,0.8,2.061770201
686210,PVD-1,10/18/2018 15:00,10/12/2018 9:41,15,8,ET,CNA,0,10/17/2018 17:14,Completed,10/18/2018 22:00,16.74,0,0,-0.024492234,5.314583333,6.221527778,Thu,4,0,5,0.854224802,0.652173913,0.51042997,0.598450288,0.016832063,0.5,0.8,2.057151927
686214,PVD-1,10/18/2018 15:00,10/12/2018 9:41,15,8,ET,CNA,0,10/12/2018 12:23,Completed,10/18/2018 22:00,17.05,0,0,-0.005865103,0.1125,6.221527778,Thu,4,0,5,0.018082375,0.652173913,0.51042997,0.613533293,0.016832063,0.5,0.8,2.067769391
678196,PVD-1,10/11/2018 15:00,10/5/2018 9:58,15,8,ET,CNA,0,10/5/2018 18:50,Completed,10/11/2018 22:10,17.88,0,0,0.04082774,0.369444444,6.209722222,Thu,4,0,5,0.05949452,0.652173913,0.51042997,0.651342034,0.016800123,0.5,0.8,2.096296812
690674,PVD-1,10/22/2018 15:00,10/16/2018 10:03,15,8,ET,CNA,0,10/16/2018 10:03,Completed,10/22/2018 21:58,15.99,0,0,-0.072545341,0,6.20625,Mon,1,0,5,0,0.652173913,0.51042997,0.559540097,0.016790729,0,0.8,2.032236656
690676,PVD-1,10/22/2018 15:00,10/16/2018 10:03,15,8,ET,CNA,0,10/16/2018 10:03,Completed,10/22/2018 22:02,16.19,0,0,-0.059295862,0,6.20625,Mon,1,0,5,0,0.652173913,0.51042997,0.570268639,0.016790729,0,0.8,2.039788859
690678,PVD-1,10/22/2018 15:00,10/16/2018 10:03,15,8,ET,CNA,0,10/16/2018 19:13,Completed,10/22/2018 21:59,17.78,0,0,0.035433071,0.381944444,6.20625,Mon,1,0,5,0.061541904,0.652173913,0.51042997,0.646973792,0.016790729,0,0.8,2.09378435
681694,PVD-1,10/15/2018 15:00,10/9/2018 10:08,15,8,ET,CNA,0,10/9/2018 10:08,Completed,10/15/2018 22:05,16.15,0,0,-0.061919505,0,6.202777778,Mon,1,0,5,0,0.652173913,0.51042997,0.568144188,0.016781335,0,0.8,2.038855882
681696,PVD-1,10/15/2018 15:00,10/9/2018 10:08,15,8,ET,CNA,0,10/10/2018 12:52,Completed,10/15/2018 22:05,16.41,0,0,-0.045094455,1.113888889,6.202777778,Mon,1,0,5,0.179579042,0.652173913,0.51042997,0.581767988,0.016781335,0,0.8,2.048446161
690736,PVD-1,10/22/2018 15:00,10/16/2018 10:14,15,8,ET,CNA,0,10/18/2018 18:32,Completed,10/22/2018 21:59,17.88,0,0,0.04082774,2.345833333,6.198611111,Mon,1,0,5,0.378444992,0.652173913,0.51042997,0.651342034,0.016770063,0,0.8,2.098096812
690738,PVD-1,10/22/2018 15:00,10/16/2018 10:14,15,8,ET,CNA,0,10/17/2018 6:36,Completed,10/22/2018 21:58,17.76,0,0,0.034346847,0.848611111,6.198611111,Mon,1,0,5,0.136903428,0.652173913,0.51042997,0.64609424,0.016770063,0,0.8,2.094402703
694798,PVD-1,10/24/2018 17:00,10/18/2018 12:16,17,6,ET,Nurse,1,10/18/2018 13:30,Incompleted,10/24/2018 16:52,0,38.94,35.05,0.056127777,0.051388889,6.197222222,Wed,3,0,5,0.008292246,0.739130435,0.467858663,0.66373098,0.016766305,0.333333333,0.8,4.379042833
764782,PVD-1,12/9/2018 16:00,12/3/2018 11:18,16,7,ET,CNA,0,12/3/2018 13:32,Incompleted,12/9/2018 17:01,17.61,0,0,0.026121522,0.093055556,6.195833333,Sun,7,1,5,0.015019054,0.695652174,0.489144317,0.639433922,0.016762547,1,0.8,3.226164268
683434,PVD-1,10/16/2018 15:00,10/10/2018 10:19,15,8,ET,CNA,0,10/10/2018 10:22,Completed,10/16/2018 22:01,17.05,0,0,-0.005865103,0.002083333,6.195138889,Tue,2,0,5,0.000336285,0.652173913,0.51042997,0.613533293,0.016760669,0.166666667,0.8,2.072044391
703410,PVD-1,10/29/2018 18:00,10/23/2018 13:19,18,5,ET,CNA,0,10/29/2018 13:21,Incompleted,10/29/2018 23:03,17.27,0,0,0.006948466,6.001388889,6.195138889,Mon,1,0,5,0.968725479,0.782608696,0.44657301,0.623908864,0.016760669,0,0.8,5.487348126
709204,PVD-1,11/11/2018 7:00,10/28/2018 4:00,7,8,DT,CNA,0,,Deleted,10/29/2018 4:04,16.17,0,0,-0.060606061,1.002777778,14.125,Sun,7,1,5,0.070993117,0.304347826,0.51042997,0.569207727,0.03821455,1,0.8,-3.475795455
709206,PVD-1,11/11/2018 15:00,10/28/2018 4:00,15,8,ET,CNA,0,11/4/2018 20:16,Deleted,11/5/2018 7:04,16.06,0,0,-0.067870486,7.677777778,14.45833333,Sun,7,1,5,0.531027858,0.652173913,0.51042997,0.563325482,0.039116368,1,0.8,0.698063824
709210,PVD-1,11/11/2018 7:00,10/28/2018 4:00,7,8,DT,CNA,0,,Deleted,10/29/2018 14:01,15.93,0,0,-0.07658506,1.417361111,14.125,Sun,7,1,5,0.100344149,0.304347826,0.51042997,0.556269003,0.03821455,1,0.8,-3.484903484
709260,PVD-1,11/11/2018 7:00,10/28/2018 4:01,7,8,DT,CNA,0,,Deleted,11/5/2018 14:14,16.3,0,0,-0.052147239,8.425694444,14.12430556,Sun,7,1,5,0.596538669,0.304347826,0.51042997,0.576057115,0.038212671,1,0.8,-3.470861427
709262,PVD-1,11/11/2018 15:00,10/28/2018 4:01,15,8,ET,CNA,0,10/29/2018 8:12,Deleted,11/5/2018 14:14,15.98,0,0,-0.073216521,1.174305556,14.45763889,Sun,7,1,5,0.081223882,0.652173913,0.51042997,0.55899662,0.03911449,1,0.8,0.695129083
709270,PVD-1,11/11/2018 7:00,10/28/2018 4:01,7,8,DT,CNA,0,11/8/2018 12:48,Deleted,11/9/2018 15:24,16.19,0,0,-0.059295862,11.36597222,14.12430556,Sun,7,1,5,0.804710162,0.304347826,0.51042997,0.570268639,0.038212671,1,0.8,-3.474936142
709272,PVD-1,11/11/2018 7:00,10/28/2018 4:01,7,8,DT,CNA,0,,Deleted,11/9/2018 0:30,16,0,0,-0.071875,11.85347222,14.12430556,Sun,7,1,5,0.839225134,0.304347826,0.51042997,0.560082894,0.038212671,1,0.8,-3.482106251
709274,PVD-1,11/11/2018 15:00,10/28/2018 4:01,15,8,ET,CNA,0,10/30/2018 21:48,Deleted,11/6/2018 11:30,15.99,0,0,-0.072545341,2.740972222,14.45763889,Sun,7,1,5,0.189586435,0.652173913,0.51042997,0.559540097,0.03911449,1,0.8,0.695511655
709276,PVD-1,11/11/2018 15:00,10/28/2018 4:01,15,8,ET,CNA,0,10/30/2018 12:31,Deleted,11/6/2018 11:30,16.13,0,0,-0.063236206,2.354166667,14.45763889,Sun,7,1,5,0.162832028,0.652173913,0.51042997,0.567078012,0.03911449,1,0.8,0.700817862
709278,PVD-1,11/11/2018 15:00,10/28/2018 4:01,15,8,ET,CNA,0,10/29/2018 1:12,Deleted,11/6/2018 11:30,16.18,0,0,-0.059950556,0.882638889,14.45763889,Sun,7,1,5,0.061050002,0.652173913,0.51042997,0.569738511,0.03911449,1,0.8,0.702690683
709280,PVD-1,11/11/2018 23:00,10/28/2018 4:01,23,8,NT,CNA,0,11/5/2018 7:31,Deleted,11/5/2018 8:23,16.04,0,0,-0.069201995,8.145833333,14.79097222,Sun,7,1,5,0.550730081,1,0.51042997,0.562247315,0.040016308,1,0.8,4.875417363
709308,PVD-1,11/11/2018 7:00,10/28/2018 4:02,7,8,DT,CNA,0,,Deleted,10/29/2018 4:04,16.17,0,0,-0.060606061,1.001388889,14.12361111,Sun,7,1,5,0.07090176,0.304347826,0.51042997,0.569207727,0.038210793,1,0.8,-3.475570455
709310,PVD-1,11/11/2018 23:00,10/28/2018 4:02,23,8,NT,CNA,0,10/28/2018 14:01,Deleted,10/29/2018 8:54,16.04,0,0,-0.069201995,0.415972222,14.79027778,Sun,7,1,5,0.028124707,1,0.51042997,0.562247315,0.040014429,1,0.8,4.875529862
709332,PVD-1,11/11/2018 15:00,10/28/2018 4:02,15,8,ET,CNA,0,11/2/2018 10:13,Deleted,11/5/2018 6:54,16,0,0,-0.071875,5.257638889,14.45694444,Sun,7,1,5,0.363675665,0.652173913,0.51042997,0.560082894,0.039112611,1,0.8,0.696006251
709360,PVD-1,11/2/2018 15:00,10/28/2018 4:03,15,8,ET,CNA,0,10/28/2018 8:24,Deleted,10/31/2018 9:12,16.13,0,0,-0.063236206,0.18125,5.45625,Fri,5,0,5,0.033218786,0.652173913,0.51042997,0.567078012,0.014761638,0.666666667,0.8,2.159042863
709408,PVD-1,11/4/2018 7:00,10/28/2018 4:03,7,8,DT,CNA,0,,Deleted,10/30/2018 17:08,16.12,0,0,-0.063895782,2.545138889,7.122916667,Sun,7,1,5,0.357316954,0.304347826,0.51042997,0.566543931,0.01927073,1,0.8,-2.343333096
709438,PVD-1,11/4/2018 7:00,10/28/2018 4:04,7,8,DT,CNA,0,,Deleted,11/1/2018 7:36,16,0,0,-0.071875,4.147222222,7.122222222,Sun,7,1,5,0.582293292,0.304347826,0.51042997,0.560082894,0.019268851,1,0.8,-2.34776875
709440,PVD-1,11/4/2018 7:00,10/28/2018 4:04,7,8,DT,CNA,0,,Deleted,11/1/2018 7:36,16.11,0,0,-0.064556176,4.147222222,7.122222222,Sun,7,1,5,0.582293292,0.304347826,0.51042997,0.566009188,0.019268851,1,0.8,-2.34359702
709442,PVD-1,11/4/2018 15:00,10/28/2018 4:04,15,8,ET,CNA,0,,Deleted,11/1/2018 7:36,16.02,0,0,-0.070536829,4.147222222,7.455555556,Sun,7,1,5,0.556259314,0.652173913,0.51042997,0.561166456,0.020170669,1,0.8,1.830994007
709444,PVD-1,11/4/2018 15:00,10/28/2018 4:04,15,8,ET,CNA,0,,Deleted,11/1/2018 7:36,16.33,0,0,-0.050214329,4.147222222,7.455555556,Sun,7,1,5,0.556259314,0.652173913,0.51042997,0.577622257,0.020170669,1,0.8,1.842577832
709446,PVD-1,11/4/2018 15:00,10/28/2018 4:04,15,8,ET,CNA,0,,Deleted,11/1/2018 7:36,15.76,0,0,-0.08819797,4.147222222,7.455555556,Sun,7,1,5,0.556259314,0.652173913,0.51042997,0.546865645,0.020170669,1,0.8,1.820927157
709448,PVD-1,11/4/2018 23:00,10/28/2018 4:04,23,8,NT,CNA,0,,Deleted,11/4/2018 12:50,15.97,0,0,-0.073888541,7.365277778,7.788888889,Sun,7,1,5,0.945613409,1,0.51042997,0.558452463,0.021072487,1,0.8,6.007083532
709476,PVD-1,11/4/2018 7:00,10/28/2018 4:04,7,8,DT,CNA,0,,Deleted,11/1/2018 9:08,16.1,0,0,-0.065217391,4.211111111,7.122222222,Sun,7,1,5,0.591263651,0.304347826,0.51042997,0.565473781,0.019268851,1,0.8,-2.343973913
709478,PVD-1,11/4/2018 23:00,10/28/2018 4:04,23,8,NT,CNA,0,,Deleted,10/29/2018 4:03,16.13,0,0,-0.063236206,0.999305556,7.788888889,Sun,7,1,5,0.128298859,1,0.51042997,0.567078012,0.021072487,1,0.8,6.013155363
730462,PVD-1,11/15/2018 15:00,11/9/2018 10:49,15,8,ET,CNA,0,11/10/2018 10:20,Completed,11/15/2018 23:02,16.86,0,0,-0.017200474,0.979861111,6.174305556,Thu,4,0,5,0.158699809,0.652173913,0.51042997,0.604354668,0.016704305,0.5,0.8,2.06895823
742954,PVD-1,11/25/2018 15:00,11/19/2018 11:06,15,8,ET,CNA,0,11/23/2018 17:13,Completed,11/25/2018 23:00,16.91,0,0,-0.014192785,4.254861111,6.1625,Sun,7,1,5,0.690443994,0.652173913,0.51042997,0.606790093,0.016672366,1,0.8,2.072585113
742960,PVD-1,11/25/2018 15:00,11/19/2018 11:06,15,8,ET,CNA,0,11/24/2018 14:28,Completed,11/25/2018 23:01,16.96,0,0,-0.01120283,5.140277778,6.1625,Sun,7,1,5,0.834122155,0.652173913,0.51042997,0.609211159,0.016672366,1,0.8,2.074289387
749106,PVD-1,11/29/2018 15:00,11/23/2018 11:10,15,8,ET,CNA,0,11/23/2018 13:32,Incompleted,11/29/2018 17:54,17.06,0,0,-0.005275498,0.098611111,6.159722222,Thu,4,0,5,0.016009019,0.652173913,0.51042997,0.614010716,0.016664851,0.5,0.8,2.078117966
713838,PVD-1,11/5/2018 15:00,10/30/2018 11:11,15,8,ET,CNA,0,11/1/2018 20:50,Completed,11/5/2018 23:04,17.32,0,0,0.009815242,2.402083333,6.159027778,Mon,1,0,5,0.390010148,0.652173913,0.51042997,0.626230187,0.016662972,0,0.8,2.086832188
751934,PVD-1,12/2/2018 15:00,11/26/2018 11:17,15,8,ET,CNA,0,11/26/2018 11:17,Completed,12/2/2018 23:01,14.82,0,0,-0.157219973,0,6.154861111,Sun,7,1,5,0,0.652173913,0.51042997,0.490976244,0.016651699,1,0.8,1.992297115
751936,PVD-1,12/2/2018 15:00,11/26/2018 11:17,15,8,ET,CNA,0,11/28/2018 12:09,Completed,12/2/2018 23:02,16.86,0,0,-0.017200474,2.036111111,6.154861111,Sun,7,1,5,0.330813494,0.652173913,0.51042997,0.604354668,0.016651699,1,0.8,2.07210823
751938,PVD-1,12/2/2018 15:00,11/26/2018 11:17,15,8,ET,CNA,0,11/26/2018 17:45,Completed,12/2/2018 23:04,16.89,0,0,-0.015393724,0.269444444,6.154861111,Sun,7,1,5,0.043777502,0.652173913,0.51042997,0.605817653,0.016651699,1,0.8,2.073138077
740366,PVD-1,11/22/2018 16:00,11/16/2018 12:18,16,7,ET,CNA,0,11/18/2018 10:26,Incompleted,11/22/2018 18:46,18.83,0,0,0.089219331,1.922222222,6.154166667,Thu,4,0,5,0.312344843,0.695652174,0.489144317,0.690526307,0.01664982,0.5,0.8,3.268880019
740372,PVD-1,11/22/2018 16:00,11/16/2018 12:18,16,7,ET,CNA,0,11/16/2018 23:52,Incompleted,11/22/2018 18:46,18.89,0,0,0.092112229,0.481944444,6.154166667,Thu,4,0,5,0.078311893,0.695652174,0.489144317,0.692868782,0.01664982,0.5,0.8,3.27052897
764778,PVD-1,12/9/2018 15:00,12/3/2018 11:18,15,8,ET,CNA,0,12/9/2018 0:10,Completed,12/9/2018 23:02,17.35,0,0,0.011527378,5.536111111,6.154166667,Sun,7,1,5,0.899571203,0.652173913,0.51042997,0.627616561,0.01664982,1,0.8,2.088595605
764780,PVD-1,12/9/2018 15:00,12/3/2018 11:18,15,8,ET,CNA,0,12/5/2018 18:40,Completed,12/9/2018 23:02,17.58,0,0,0.024459613,2.306944444,6.154166667,Sun,7,1,5,0.374858948,0.652173913,0.51042997,0.638088219,0.01664982,1,0.8,2.095966979
703408,PVD-1,10/29/2018 17:00,10/23/2018 13:19,17,6,ET,CNA,0,10/25/2018 10:27,Incompleted,10/29/2018 15:44,17.4,0,0,0.014367816,1.880555556,6.153472222,Mon,1,0,5,0.305608848,0.739130435,0.467858663,0.629916557,0.016647941,0,0.8,4.362327155
734888,PVD-1,11/19/2018 15:00,11/13/2018 11:23,15,8,ET,CNA,0,11/13/2018 11:23,Completed,11/19/2018 23:10,15.94,0,0,-0.075909661,0,6.150694444,Mon,1,0,5,0,0.652173913,0.51042997,0.556815896,0.016640426,0,0.8,2.039318993
734890,PVD-1,11/19/2018 15:00,11/13/2018 11:23,15,8,ET,CNA,0,11/19/2018 13:23,Completed,11/19/2018 23:09,17.26,0,0,0.006373117,6.083333333,6.150694444,Mon,1,0,5,0.98904821,0.652173913,0.51042997,0.623442985,0.016640426,0,0.8,2.086220177
734892,PVD-1,11/19/2018 15:00,11/13/2018 11:23,15,8,ET,CNA,0,11/13/2018 23:18,Completed,11/19/2018 23:07,17.4,0,0,0.014367816,0.496527778,6.150694444,Mon,1,0,5,0.080727109,0.652173913,0.51042997,0.629916557,0.016640426,0,0.8,2.090777155
734894,PVD-1,11/19/2018 15:00,11/13/2018 11:23,15,8,ET,CNA,0,11/13/2018 21:39,Completed,11/19/2018 23:08,17.45,0,0,0.017191977,0.427777778,6.150694444,Mon,1,0,5,0.069549509,0.652173913,0.51042997,0.632203374,0.016640426,0,0.8,2.092386927
734896,PVD-1,11/19/2018 15:00,11/13/2018 11:23,15,8,ET,CNA,0,11/14/2018 5:36,Completed,11/21/2018 8:53,17.3,0,0,0.00867052,0.759027778,6.150694444,Mon,1,0,5,0.123405216,0.652173913,0.51042997,0.625303268,0.016640426,0,0.8,2.087529696
734900,PVD-1,11/19/2018 15:00,11/13/2018 11:23,15,8,ET,Nurse,1,11/14/2018 10:58,Completed,11/19/2018 23:56,0,37.45,32.75,0.005169434,0.982638889,6.150694444,Mon,1,0,5,0.159760641,0.652173913,0.51042997,0.622468323,0.016640426,0,0.8,2.085534077
734904,PVD-1,11/19/2018 15:00,11/13/2018 11:23,15,8,ET,Nurse,1,11/14/2018 9:14,Completed,11/19/2018 23:42,0,37.6,32.85,0.008699706,0.910416667,6.150694444,Mon,1,0,5,0.148018516,0.652173913,0.51042997,0.625326901,0.016640426,0,0.8,2.087546332
733852,PVD-1,11/18/2018 15:00,11/12/2018 11:30,15,8,ET,CNA,0,11/14/2018 8:55,Completed,11/18/2018 23:01,17.92,0,0,0.04296875,1.892361111,6.145833333,Sun,7,1,5,0.307909605,0.652173913,0.51042997,0.65307568,0.016627275,1,0.8,2.107867188
733854,PVD-1,11/18/2018 15:00,11/12/2018 11:30,15,8,ET,CNA,0,11/12/2018 14:51,Completed,11/18/2018 23:02,18.03,0,0,0.048807543,0.139583333,6.145833333,Sun,7,1,5,0.022711864,0.652173913,0.51042997,0.657803544,0.016627275,1,0.8,2.1111953
771636,PVD-1,12/13/2018 15:00,12/7/2018 11:33,15,8,ET,CNA,0,12/7/2018 11:55,Completed,12/13/2018 23:01,16.89,0,0,-0.015393724,0.015277778,6.14375,Thu,4,0,5,0.002486719,0.652173913,0.51042997,0.605817653,0.016621638,0.5,0.8,2.074938077
771638,PVD-1,12/13/2018 15:00,12/7/2018 11:33,15,8,ET,CNA,0,12/7/2018 11:40,Completed,12/13/2018 22:54,17.22,0,0,0.004065041,0.004861111,6.14375,Thu,4,0,5,0.000791229,0.652173913,0.51042997,0.621574059,0.016621638,0.5,0.8,2.086029573
700032,PVD-1,10/28/2018 15:00,10/22/2018 11:39,15,8,ET,CNA,0,10/24/2018 12:34,Completed,10/28/2018 21:59,17.91,0,0,0.042434394,2.038194444,6.139583333,Sun,7,1,5,0.331976021,0.652173913,0.51042997,0.652642995,0.016610366,1,0.8,2.108575105
700036,PVD-1,10/28/2018 15:00,10/22/2018 11:39,15,8,ET,CNA,0,10/26/2018 14:08,Completed,10/28/2018 22:01,17.78,0,0,0.035433071,4.103472222,6.139583333,Sun,7,1,5,0.668363307,0.652173913,0.51042997,0.646973792,0.016610366,1,0.8,2.104584351
700038,PVD-1,10/28/2018 15:00,10/22/2018 11:39,15,8,ET,CNA,0,10/28/2018 7:52,Completed,10/28/2018 22:02,17.81,0,0,0.037057833,5.842361111,6.139583333,Sun,7,1,5,0.951589187,0.652173913,0.51042997,0.648289415,0.016610366,1,0.8,2.105510465
680448,PVD-1,10/14/2018 15:00,10/8/2018 11:51,15,8,ET,CNA,0,10/11/2018 6:25,Completed,10/14/2018 22:16,17.19,0,0,0.002326934,2.773611111,6.13125,Sun,7,1,5,0.452372862,0.652173913,0.51042997,0.620166657,0.01658782,1,0.8,2.087063852
680450,PVD-1,10/14/2018 15:00,10/8/2018 11:51,15,8,ET,CNA,0,10/11/2018 9:08,Completed,10/14/2018 22:10,17.22,0,0,0.004065041,2.886805556,6.13125,Sun,7,1,5,0.470834749,0.652173913,0.51042997,0.621574059,0.01658782,1,0.8,2.088054573
680452,PVD-1,10/14/2018 15:00,10/8/2018 11:51,15,8,ET,Nurse,1,10/8/2018 18:10,Completed,10/14/2018 23:36,0,38.94,35.26,0.058799114,0.263194444,6.13125,Sun,7,1,5,0.042926719,0.652173913,0.51042997,0.66589405,0.01658782,1,0.8,2.119252995
734346,PVD-1,11/18/2018 18:00,11/12/2018 14:58,18,5,ET,CNA,0,11/12/2018 20:14,Incompleted,11/18/2018 17:08,18.1,0,0,0.052486188,0.219444444,6.126388889,Sun,7,1,5,0.035819542,0.782608696,0.44657301,0.660782265,0.016574669,1,0.8,5.524442127
740368,PVD-1,11/22/2018 15:00,11/16/2018 12:18,15,8,ET,CNA,0,11/21/2018 11:39,Completed,11/22/2018 22:58,19.01,0,0,0.09784324,4.972916667,6.1125,Thu,4,0,5,0.813565099,0.652173913,0.51042997,0.697509371,0.016537093,0.5,0.8,2.144545647
671776,PVD-1,10/7/2018 15:00,10/1/2018 12:40,15,8,ET,CNA,0,10/4/2018 6:01,Completed,10/7/2018 22:00,18.13,0,0,0.054054054,2.722916667,6.097222222,Sun,7,1,5,0.446583144,0.652173913,0.51042997,0.662051818,0.01649576,1,0.8,2.122060811
